issue_id,timestamp,category,description,latitude,longitude,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon,date,week
ISS_20250613033655_8615,2023-03-16 10:39:00,Umwelt,"Die Mülltrennung in unserem Wohngebiet funktioniert nicht richtig - die Tonnen stehen durcheinander und werden nicht regelmäßig geleert. Dadurch entstehen schlechte Gerüche und Ungeziefer, was besonders für uns ältere Bewohner sehr belastend ist.",49.742729836199416,9.523172165192364,Wertheim,Stadt,Baden-Württemberg,65+,male,migrant_non_eu,LAND_12_MW,Brandenburg - Ministerium für Wirtschaft,Land,10,3,16,11,2023-03,1,False,True,True,False,2023-03-16,2023-03-13/2023-03-19
ISS_20250613033656_9884,2024-03-22 02:41:00,Migration,"Die Wartezeiten im Bürgerbüro sind seit Monaten unerträglich lang geworden, weil zu wenig Personal da ist. Ich musste letzte Woche drei Stunden warten, nur um meinen Personalausweis zu verlängern - das geht so nicht weiter.",51.946499642867984,7.022336364065826,Gescher,Stadt,Nordrhein-Westfalen,25-34,female,citizen,LAND_01_SM,Schleswig-Holstein - Ministerium für Soziales,Land,2,4,22,12,2024-03,1,False,False,False,False,2024-03-22,2024-03-18/2024-03-24
ISS_20250613033656_4403,2024-05-22 07:44:00,Sicherheit,"Die Beleuchtung am Bahnhofsvorplatz ist seit Wochen kaputt und es ist abends total dunkel dort. Als junge Frau fühle ich mich sehr unsicher, wenn ich spät von der Arbeit nach Hause komme - könnte das bitte schnell repariert werden?",51.81855516544688,12.97110352158565,Jessen (Elster),Stadt,Sachsen-Anhalt,18-24,female,citizen,LAND_11_IM,Berlin - Ministerium des Innern,Land,7,2,22,21,2024-05,2,False,False,True,False,2024-05-22,2024-05-20/2024-05-26
ISS_20250613033656_1038,2023-04-21 02:00:00,Umwelt,"Die Mülltonne am Spielplatz Lindenstraße quillt seit einer Woche über und der Gestank wird unerträglich. Meine Kinder können dort nicht mehr spielen, weil überall Abfall herumliegt und Wespen angelockt werden.",54.25383959055495,9.19494208435444,Linden,Gemeinde,Schleswig-Holstein,25-34,female,citizen,LAND_01_UM,Schleswig-Holstein - Ministerium für Umwelt,Land,2,4,21,16,2023-04,2,False,False,False,False,2023-04-21,2023-04-17/2023-04-23
ISS_20250613033656_2463,2025-03-13 12:22:00,Migration,Im Bürgerbüro dauert die Bearbeitung von Anträgen für Familiennachzug mittlerweile über sechs Monate. Meine Schwägerin wartet seit Februar auf eine Antwort und kann deshalb nicht zu ihrer Familie nach Deutschland kommen.,53.16223354316443,13.751934806889803,Gerswalde,Gemeinde,Brandenburg,45-54,female,citizen,LAND_07_SM,Rheinland-Pfalz - Ministerium für Soziales,Land,12,3,13,11,2025-03,1,False,True,True,True,2025-03-13,2025-03-10/2025-03-16
ISS_20250613033657_1156,2024-02-16 17:24:00,Migration,"Die Bearbeitung meines EU-Bürger-Antrags dauert bereits drei Monate, obwohl nur eine Anmeldebescheinigung benötigt wird. Andere Städte schaffen das in zwei Wochen - warum ist das Amt hier so langsam?",51.18737808652697,11.396560917397409,Rastenberg,Stadt,Thüringen,25-34,male,migrant_eu,LAND_10_SM,Saarland - Ministerium für Soziales,Land,17,4,16,7,2024-02,1,False,True,False,True,2024-02-16,2024-02-12/2024-02-18
ISS_20250613033658_4160,2023-01-21 00:10:00,Bildung,Die Heizung in der Regelschule am Neumarkt ist seit drei Wochen kaputt. Mein Sohn und seine Mitschüler frieren im Unterricht und können sich nicht konzentrieren. Wann wird das endlich repariert?,50.56108598750108,11.797189427135194,Schleiz,Stadt,Thüringen,45-54,male,citizen,LAND_08_BM,Baden-Württemberg - Ministerium für Bildung,Land,0,5,21,3,2023-01,1,True,False,False,False,2023-01-21,2023-01-16/2023-01-22
ISS_20250613033659_9114,2023-06-16 19:43:00,Bildung,"Die Bushaltestelle bei unserer Berufsschule hat kein Wartehäuschen und bei Regen stehen wir völlig im Nassen. Viele Schüler kommen dann zu spät zum Unterricht oder werden krank, weil der Bus nur alle 30 Minuten fährt.",49.43968800789327,7.956601977819647,Frankenstein,Gemeinde,Rheinland-Pfalz,18-24,female,citizen,LAND_09_BM,Bayern - Ministerium für Bildung,Land,19,4,16,24,2023-06,2,False,False,False,False,2023-06-16,2023-06-12/2023-06-18
ISS_20250613033659_2160,2024-04-12 08:07:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in unserer Gemeinde ist viel zu hoch im Vergleich zu Nachbarorten. Dadurch wandern immer mehr Geschäfte ab und unsere Ortsmitte stirbt aus. Das schadet der ganzen Region wirtschaftlich.,52.42138122678397,12.764104507648952,Groß Kreutz (Havel),Gemeinde,Brandenburg,35-44,female,citizen,LAND_09_FM,Bayern - Ministerium der Finanzen,Land,8,4,12,15,2024-04,2,False,True,True,False,2024-04-12,2024-04-08/2024-04-14
ISS_20250613033658_7291,2023-04-27 09:08:00,Wirtschaft,"Die Baustelle an der Bentheimer Straße blockiert seit Monaten den Zugang zu den Geschäften im Zentrum. Viele kleine Läden verlieren Kunden und kämpfen ums Überleben, weil niemand mehr dort einkaufen kann.",52.44414036622969,7.092065840148322,Nordhorn,Stadt,Niedersachsen,25-34,male,citizen,LAND_12_FM,Brandenburg - Ministerium der Finanzen,Land,9,3,27,17,2023-04,2,False,True,True,False,2023-04-27,2023-04-24/2023-04-30
ISS_20250613033659_9430,2024-07-26 01:08:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit Wochen kaputt, wodurch der Weg zur Bushaltestelle abends völlig dunkel ist. Als älterer Bürger fühle ich mich unsicher und habe Angst zu stürzen oder überfallen zu werden.",48.78323050204742,11.849369429255049,Biburg,Gemeinde,Bayern,55-64,male,citizen,LAND_14_UM,Sachsen - Ministerium für Umwelt,Land,1,4,26,30,2024-07,3,False,False,False,False,2024-07-26,2024-07-22/2024-07-28
ISS_20250613033659_3096,2025-01-09 19:18:00,Migration,"Die Beratungsstelle für Migranten in unserem Ort hat nur einmal pro Woche geöffnet, das reicht nicht aus. Viele neue Mitbürger brauchen Hilfe bei Behördengängen und Formularen, aber die Wartezeiten sind viel zu lang.",52.724011175792754,12.492819788053778,Kleßen-Görne,Gemeinde,Brandenburg,65+,diverse,citizen,LAND_16_SM,Thüringen - Ministerium für Soziales,Land,19,3,9,2,2025-01,1,False,False,False,False,2025-01-09,2025-01-06/2025-01-12
ISS_20250613033659_5088,2023-01-02 16:22:00,Digitalisierung,"Das Online-Portal für Anträge funktioniert bei mir nie richtig - die Seite lädt nicht oder stürzt ab. Meine Kinder müssen mir immer helfen, aber auch sie verstehen die komplizierten Formulare nicht. Warum gibt es keine einfachere Lösung?",50.8263870755197,9.822578352049211,Schenklengsfeld,Gemeinde,Hessen,45-54,female,migrant_non_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,16,0,2,1,2023-01,1,False,True,False,True,2023-01-02,2023-01-02/2023-01-08
ISS_20250613033659_1685,2024-04-15 02:26:00,Umwelt,"Der Bauhof hat seit drei Wochen die Grünschnittabfälle am Waldrand hinter der Siedlung nicht abgeholt. Das lockt Ungeziefer an und stinkt inzwischen so stark, dass wir die Fenster nicht mehr öffnen können.",50.097866574030384,11.890061725122862,Weißenstadt,Stadt,Bayern,45-54,male,citizen,LAND_15_MW,Sachsen-Anhalt - Ministerium für Wirtschaft,Land,2,0,15,16,2024-04,2,False,False,False,False,2024-04-15,2024-04-15/2024-04-21
ISS_20250613033659_2513,2024-09-13 11:25:00,Verkehr,Die Baustelle in der Leipziger Straße dauert schon drei Monate und es gibt keine Umleitung - jeden Morgen stehe ich im Stau und komme zu spät zur Arbeit. Wann wird das endlich fertig?,51.373281038841775,11.308969571307246,Artern,Stadt,Thüringen,35-44,male,citizen,LAND_09_VM,Bayern - Ministerium für Verkehr,Land,11,4,13,37,2024-09,3,False,True,True,False,2024-09-13,2024-09-09/2024-09-15
ISS_20250613033710_6299,2023-03-05 19:26:00,Umwelt,"Die Baustelle an der Industriestraße produziert seit Wochen extremen Lärm und Staub, besonders nachts wird weitergearbeitet. Meine Familie kann nicht mehr schlafen und unsere Kinder bekommen Hustenanfälle vom ganzen Dreck in der Luft.",52.124185244386304,10.371081815128631,Salzgitter,Stadt,Niedersachsen,35-44,male,citizen,LAND_11_MW,Berlin - Ministerium für Wirtschaft,Land,19,6,5,9,2023-03,1,True,False,False,False,2023-03-05,2023-02-27/2023-03-05
ISS_20250613033659_7101,2023-05-25 12:25:00,Digitalisierung,"Das Online-Portal der Gemeinde ist total veraltet und funktioniert auf dem Handy überhaupt nicht. Ich kann keine Anträge stellen oder Termine buchen, weil die Seite ständig abstürzt - das ist echt nervig für unsere Generation.",51.56863288276752,9.749394467370305,Adelebsen,Gemeinde,Niedersachsen,18-24,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,12,3,25,21,2023-05,2,False,True,True,True,2023-05-25,2023-05-22/2023-05-28
ISS_20250613033659_5642,2023-05-21 03:13:00,Digitalisierung,"Die Online-Terminbuchung für den Bürgerservice funktioniert seit Wochen nicht richtig - ständig Fehlermeldungen und man kommt nicht durch. Für uns Berufstätige ist es unmöglich, während der kurzen Öffnungszeiten persönlich vorbeizukommen.",48.19558264885268,10.728356512748777,Schwabmünchen,Stadt,Bayern,35-44,female,migrant_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,3,6,21,20,2023-05,2,True,False,False,False,2023-05-21,2023-05-15/2023-05-21
ISS_20250613033700_3464,2023-04-18 11:38:00,Bildung,"Die Turnhalle der 15. Grundschule in Striesen ist seit drei Monaten wegen Wasserschäden gesperrt. Mein Sohn und seine Klasse haben seitdem keinen Sportunterricht mehr, das kann doch nicht sein!",51.06641006707318,13.78303414896857,Dresden,Stadt,Sachsen,45-54,male,citizen,LAND_16_BM,Thüringen - Ministerium für Bildung,Land,11,1,18,16,2023-04,2,False,True,True,False,2023-04-18,2023-04-17/2023-04-23
ISS_20250613033701_9435,2024-08-16 16:04:00,Gesundheit,"Die Wartezeit beim Hausarzt in Meuselwitz beträgt mittlerweile über drei Wochen für einen normalen Termin. Als Rentner mit Bluthochdruck ist das untragbar - wir brauchen dringend mehr Ärzte in der Stadt, sonst gefährdet das unsere Gesundheit.",51.054975080968,12.339072818904162,Meuselwitz,Stadt,Thüringen,55-64,male,citizen,LAND_08_GM,Baden-Württemberg - Ministerium für Gesundheit,Land,16,4,16,33,2024-08,3,False,True,False,True,2024-08-16,2024-08-12/2024-08-18
ISS_20250613033701_2354,2025-05-11 01:54:00,Verkehr,Die Schlaglöcher in der Ribnitzer Straße sind eine Katastrophe - mein Auto hat schon zweimal Schäden davongetragen. Wann wird die Straße endlich richtig saniert und nicht nur notdürftig geflickt?,54.163755922247184,12.494420791061804,Marlow,Stadt,Mecklenburg-Vorpommern,25-34,male,citizen,LAND_07_VM,Rheinland-Pfalz - Ministerium für Verkehr,Land,1,6,11,19,2025-05,2,True,False,False,False,2025-05-11,2025-05-05/2025-05-11
ISS_20250613033701_5560,2024-03-01 09:21:00,Wirtschaft,"Die Gewerbesteuer für kleine Betriebe in Zell ist viel zu hoch im Vergleich zu den Nachbargemeinden. Viele lokale Geschäfte kämpfen ums Überleben, während woanders die Unternehmen bessere Bedingungen haben.",50.02663366196613,7.20087829176205,Zell (Mosel),Stadt,Rheinland-Pfalz,45-54,female,citizen,LAND_02_MW,Hamburg - Ministerium für Wirtschaft,Land,9,4,1,9,2024-03,1,False,True,True,False,2024-03-01,2024-02-26/2024-03-03
ISS_20250613033702_9305,2023-08-29 15:24:00,Verkehr,"Die Baustelle in der Ingolstädter Straße dauert schon seit drei Monaten und es gibt keine Umleitung. Jeden Tag stehe ich eine halbe Stunde im Stau, um zur Arbeit zu kommen. Wann wird das endlich fertig?",48.73679267065588,11.19403362429656,Neuburg a.d.Donau,Stadt,Bayern,25-34,male,migrant_eu,LAND_04_VM,Bremen - Ministerium für Verkehr,Land,15,1,29,35,2023-08,3,False,True,False,True,2023-08-29,2023-08-28/2023-09-03
ISS_20250613033701_1019,2024-03-21 09:29:00,Umwelt,"Die Mülleimer im Kurpark sind seit Tagen überfüllt und der Müll liegt überall verstreut herum. Das sieht nicht nur unschön aus, sondern lockt auch Ungeziefer an - bitte um schnelle Leerung der Behälter.",47.91025611415426,9.909861814348709,Bad Wurzach,Stadt,Baden-Württemberg,25-34,female,citizen,LAND_10_MW,Saarland - Ministerium für Wirtschaft,Land,9,3,21,12,2024-03,1,False,True,True,False,2024-03-21,2024-03-18/2024-03-24
ISS_20250613033702_6411,2025-04-29 14:46:00,Migration,"Die Bearbeitung meines Einbürgerungsantrags dauert bereits über ein Jahr, obwohl alle Unterlagen vollständig eingereicht wurden. Ich bitte um eine Beschleunigung des Verfahrens, da ich beruflich auf die deutsche Staatsbürgerschaft angewiesen bin.",47.97930525102804,12.718907991366308,Taching a.See,Gemeinde,Bayern,35-44,male,citizen,LAND_05_SM,Nordrhein-Westfalen - Ministerium für Soziales,Land,14,1,29,18,2025-04,2,False,True,False,True,2025-04-29,2025-04-28/2025-05-04
ISS_20250613033703_4528,2024-04-17 10:08:00,Umwelt,Die Müllcontainer in unserer Straße werden seit drei Wochen nicht geleert und es stinkt furchtbar. Meine Kinder können nicht mehr draußen spielen und die Nachbarn beschweren sich auch schon.,48.76422397298789,11.23174896739418,Bergheim,Gemeinde,Bayern,35-44,female,migrant_non_eu,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,10,2,17,16,2024-04,2,False,True,True,False,2024-04-17,2024-04-15/2024-04-21
ISS_20250613033702_2973,2025-01-18 10:32:00,Bildung,"Die Heizung in der Grundschule Anderlingen ist seit drei Wochen kaputt. Mein Sohn und seine Klassenkameraden müssen bei 12 Grad im Klassenzimmer lernen, das kann so nicht weitergehen.",53.390319617503714,9.307736380616006,Anderlingen,Gemeinde,Niedersachsen,35-44,male,citizen,LAND_12_BM,Brandenburg - Ministerium für Bildung,Land,10,5,18,3,2025-01,1,True,True,True,False,2025-01-18,2025-01-13/2025-01-19
ISS_20250613033702_4770,2024-05-02 12:37:00,Wirtschaft,"Die örtlichen Geschäfte in der Innenstadt stehen leer und es gibt kaum noch Arbeitsplätze für junge Leute. Meine Kinder müssen alle wegziehen, weil hier keine Perspektiven mehr da sind - das kann so nicht weitergehen.",51.44006653668714,11.40708513743632,Allstedt,Stadt,Sachsen-Anhalt,55-64,male,citizen,LAND_12_MW,Brandenburg - Ministerium für Wirtschaft,Land,12,3,2,18,2024-05,2,False,True,True,True,2024-05-02,2024-04-29/2024-05-05
ISS_20250613033703_4206,2023-06-23 02:48:00,Migration,"Die Bearbeitung meines EU-Bürger-Antrags für die Anmeldebescheinigung dauert bereits drei Monate. Trotz vollständiger Unterlagen erhalte ich keine Rückmeldung vom Bürgerbüro, obwohl die gesetzliche Frist längst überschritten ist.",51.09607353977884,6.891341347731768,Monheim am Rhein,Stadt,Nordrhein-Westfalen,45-54,female,migrant_eu,LAND_03_SM,Niedersachsen - Ministerium für Soziales,Land,2,4,23,25,2023-06,2,False,False,False,False,2023-06-23,2023-06-19/2023-06-25
ISS_20250613033702_3692,2023-11-08 13:47:00,Bildung,"Die Realschule hier in Pfeffenhausen hat schon wieder den Elternabend abgesagt, weil zu wenig Lehrer da sind. Mein Sohn verpasst wichtigen Stoff und ich verstehe nicht, warum die Schule so schlecht organisiert ist.",48.66385893960576,11.942640668749029,Pfeffenhausen,Gemeinde,Bayern,45-54,female,migrant_eu,LAND_04_BM,Bremen - Ministerium für Bildung,Land,13,2,8,45,2023-11,4,False,True,False,True,2023-11-08,2023-11-06/2023-11-12
ISS_20250613033703_5512,2024-10-14 07:11:00,Gesundheit,"Die Wartezeit beim Gesundheitsamt für die Anerkennung meiner ausländischen Impfzeugnisse dauert bereits drei Monate. Ohne diese Bestätigung kann ich mich nicht für Jobs im Gesundheitswesen bewerben, obwohl dringend Fachkräfte gesucht werden.",52.16379592287812,10.541687893827872,Wolfenbüttel,Stadt,Niedersachsen,35-44,female,migrant_non_eu,LAND_03_SM,Niedersachsen - Ministerium für Soziales,Land,7,0,14,42,2024-10,4,False,False,True,False,2024-10-14,2024-10-14/2024-10-20
ISS_20250613033703_1511,2025-05-13 09:50:00,Migration,Die Bearbeitung meines Antrags auf Verlängerung der Aufenthaltserlaubnis dauert bereits vier Monate. Ohne gültigen Ausweis kann ich nicht arbeiten und meine Familie nicht versorgen - bitte beschleunigen Sie das Verfahren.,53.52579401305009,11.891825074415715,Obere Warnow,Gemeinde,Mecklenburg-Vorpommern,55-64,male,migrant_non_eu,LAND_07_SM,Rheinland-Pfalz - Ministerium für Soziales,Land,9,1,13,20,2025-05,2,False,True,True,False,2025-05-13,2025-05-12/2025-05-18
ISS_20250613033704_7258,2024-06-27 22:42:00,Gesundheit,"Die Wartezeit für einen Termin beim Hausarzt in Colbitz beträgt mittlerweile über vier Wochen. Als junger Erwachsener finde ich es unzumutbar, dass man bei akuten Beschwerden so lange warten muss oder gleich ins Krankenhaus fahren soll.",52.33038099618229,11.591751704492356,Colbitz,Gemeinde,Sachsen-Anhalt,18-24,diverse,citizen,LAND_12_SM,Brandenburg - Ministerium für Soziales,Land,22,3,27,26,2024-06,2,False,False,False,False,2024-06-27,2024-06-24/2024-06-30
ISS_20250613033704_8471,2025-05-02 14:35:00,Gesundheit,"Die Wartezeit beim Hausarzt hier in Fürstenberg ist unmöglich geworden - drei Wochen für einen normalen Termin! Für junge Berufstätige wie mich ist das nicht machbar, wenn man krank ist braucht man schnelle Hilfe.",53.1562345549133,13.205565828399273,Fürstenberg/Havel,Stadt,Brandenburg,25-34,male,citizen,LAND_04_SM,Bremen - Ministerium für Soziales,Land,14,4,2,18,2025-05,2,False,True,False,True,2025-05-02,2025-04-28/2025-05-04
ISS_20250613033704_5888,2023-03-02 12:13:00,Verkehr,"Die Schlaglöcher in der Breiten Straße sind eine Katastrophe - mein Auto wurde schon zweimal beschädigt und andere Autofahrer weichen gefährlich aus. Wann wird hier endlich was gemacht, bevor noch ein Unfall passiert?",52.25163952062056,11.65253240583257,Wolmirstedt,Stadt,Sachsen-Anhalt,45-54,male,citizen,LAND_14_VM,Sachsen - Ministerium für Verkehr,Land,12,3,2,9,2023-03,1,False,True,True,True,2023-03-02,2023-02-27/2023-03-05
ISS_20250613033705_4413,2023-11-01 09:51:00,Umwelt,"Die Mülleimer am Wanderparkplatz beim Hintersee quellen seit Tagen über und der Gestank ist unerträglich. Gerade jetzt in der Hauptsaison sollten die Behälter häufiger geleert werden, bevor Touristen und Wildtiere den Müll verstreuen.",47.58434787545965,12.871942364086744,Ramsau b.Berchtesgaden,Gemeinde,Bayern,25-34,male,citizen,LAND_10_MW,Saarland - Ministerium für Wirtschaft,Land,9,2,1,44,2023-11,4,False,True,True,False,2023-11-01,2023-10-30/2023-11-05
ISS_20250613033705_4813,2024-10-26 04:06:00,Bildung,"In der örtlichen Grundschule fehlen seit Monaten zwei Lehrkräfte, wodurch mein Enkel oft nur vier Stunden Unterricht hat. Die Gemeinde muss endlich handeln, damit unsere Kinder eine ordentliche Bildung bekommen und nicht benachteiligt werden.",54.3235278990548,10.386150059784464,Fargau-Pratjau,Gemeinde,Schleswig-Holstein,55-64,male,citizen,LAND_04_BM,Bremen - Ministerium für Bildung,Land,4,5,26,43,2024-10,4,True,False,False,False,2024-10-26,2024-10-21/2024-10-27
